Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0178	0	0.0527519121139701	0.00708854075419009	0.0208011418607469	0	0.100260316305486	0.0222606606830973	0.0777070916717699	0.013127889666616	0.0274233971373281	0.0215766587478047	0.0394722952103352	0.0179660211712893	0.188666512808939	0.102447341287513	0.222623889838914	0	0	0.0858263307420008	0	0	0	0	0.605279590760687	0.814714798829782
MB-0194	0.0230311568102905	0.0615807928052404	0.0193031808336089	0.014904041724247	0	0.149331981148542	0	0.0752534327601254	0	0.0374901842234323	0	0.03085592453244	0.0319408531893972	0.0576066337145277	0.075156090225472	0.15510734491112	0.0353670047105752	0	0.165741223108825	0.0673301553021566	0	0	0	0.597696811656709	0.823998852380211
MB-0197	0.0133323050422846	0.0361854965932704	0.0712364301114038	0.146790852696697	0	0.0238956982707997	0.0649278781399423	0.0767166914761048	0.0125663103199488	0.0110252416089164	0	0.0659978530907475	0.0275249643085551	0.0869007532473575	0.107929257915738	0.19127726024991	0.0185657598542798	0.000245901945667367	0.0448813451283775	0	0	0	0	0.696551940145864	0.770390753126365
MB-0222	0	0.147427848148552	0.0440706168566428	0.162012370951323	0	0.0178482042474709	0.00466749858548218	0.0888553109579382	0.0215609526126752	0.0930132100509247	0	0.0681516824939573	0.02125665452854	0.0523978126262523	0.0956851273571374	0.128723576162759	0.0106020357389097	0	0.0437270986814348	0	0	0	0	0.72889524723119	0.739532482279506
MB-0263	0.0288654247165058	0.0397559262181199	0.0529739070504506	0.102844461840759	0	0.190720599999922	0	0.0579170185196891	0.00126829031330744	0.0285986801344827	0	0.0748264238499158	0.0418184059630999	0.0289962502488594	0.0545529374088872	0.1723697621653	0.0148690850822544	0.000917704832424087	0.046862311135306	0.0586867242845295	0.00166356412584984	0.00149252211033644	0	0.514921077624289	0.862062415509243
MB-0279	0.046452161168514	0.0604201362224141	0	0.116652236958383	0.00115274664590454	0.0681781920116053	0.0308824473393419	0.0532382930879885	0	0.0677018891428871	0	0.0209711106160647	0.0341886060855607	0.0377410593763982	0.0740117042811287	0.233948225239399	0	0	0.154461191824411	0	0	0	0	0.634283628333464	0.808158530894372
MB-0282	0.023006581285777	0.0962903730507571	0.0403224435739116	0.0557890762479754	0	0.228035218614477	0	0.0378077253158154	0.0217581598868896	0	0	0.0376157237176001	0.0191656002444755	0.0144584645616824	0.0562791674991947	0.158146194945475	0	0	0.211325271055969	0	0	0	0	0.662947271754834	0.792545197859784
MB-0285	0.00280739318189768	0.0315185037731631	0.006138690625663	0.127179234321099	0	0.124732002593402	0.00278165746175486	0.0448363803022137	0	0.0230344150664499	0	0.0265668786609082	0.0884238006314895	0.0237164317716692	0.0369123545201027	0.265403513221764	0.00921995839770443	0.00373711043661295	0.133005701873266	0.0499859731608399	0	0	0	0.56644574460777	0.838920267481244
MB-0301	0.011306131416841	0.0358360387854169	0.11091348495475	0.0471772193419503	0	0.058007036635157	0	0.047837976796661	0.0304571018860163	0.03209358648263	0	0.0170591705242353	0.0184251485428725	0.0729835976341762	0.0638580398418929	0.304815283006475	0.00394412364077595	0	0.0912312548757161	0.0454913329554004	0	0.00856347267903273	0	0.729897282845493	0.752761775332082
MB-0305	0.00537077033345422	0.0867890129824923	0.0131390207393468	0.0669226252136702	0	0.106867949577111	0.0336645024264729	0.0717263017460104	0.0459029013231068	0.0223608456176207	0	0.026037802353622	0.0240805638736909	0.116480922961318	0.116227121877372	0.1976019965565	0.00733095284395905	0	0.0587482754004412	0	0.000748434173811016	0	0	0.77204541599634	0.730969404587763
MB-0306	0.0282572227646189	0.00493960830524331	0.0385316885217805	0.147640483563278	0	0.0791612405602612	0.0209672063832759	0.108276991947201	0	0.0600853222593258	0	0.0557317878953052	0.0491643959765047	0.0473120655369568	0.088175623347879	0.0967826051642099	0.00736274585348743	0	0.144399279153615	0.0232117327670568	0	0	0	0.649630081194856	0.793070203391472
MB-0313	0.0154095115414769	0.0407726058062172	0.0277954953011106	0.0471263349673704	0	0.085880885691404	0.0420556181114058	0.0693380004182552	0.0109070004184936	0.0207715492819664	0.00185813777780017	0.0218163887727101	0.041929507699556	0.182018554299543	0.0816396834578293	0.170093992990744	0.001280556388966	0	0.0867333738729784	0.0525728032021735	0	0	0	0.525916335199117	0.857536733706144
MB-0321	0.0787324687733766	0	0.000378717277018104	0.0255339421294437	0	0.069137488134648	0	0.159862894221976	0	0.0426245608945375	0	0.089252065558314	0.0245677206182368	0.0407417185948615	0.0438155518639956	0.258321795954452	0.00990679842220675	0.0180619403142724	0.0040960863723562	0.113771829807675	0.0156628883634598	0.00553153269917012	0	0.390179998261158	0.920883045306918
MB-0324	0.0168795913834278	0.0164470600274659	0.0664113879197642	0.122628802831799	0	0.153041413063985	0	0.0615199836135821	0.00258638022015511	0.0500394721365958	0	0.02222219880394	0.0313384913967881	0.0305576818387007	0.0975575356177695	0.203327658259672	0.0156482661235204	0	0.0754540199350773	0.0283541589214572	0.00598589790629958	0	0	0.611084768137389	0.816691286717987
MB-0339	0.00414410724630663	0.0490597931862317	0.0353699523511255	0.0851228466820903	0	0.0605006726936761	0	0.0766250959016014	0.016867956924088	0.0567088101780117	0	0.0364686004058466	0.0260704461907429	0.0734625502525351	0.049429263515586	0.325318543804724	0	0	0.053892908915289	0.0401849608929157	0.00466067032842741	0.00611282053080155	0	0.507117800823921	0.86601343887758
MB-0342	0.0174306307952923	0.0217107482734677	0.0891292868344344	0.149237975722803	0	0.105172553094758	0	0.0618933103186006	0.0109898159130465	0.0875343961011627	0	0.00693645445650322	0.0193002781236728	0.0174754105126866	0.0623187851183321	0.167028741292811	0.00558200862268789	0	0.177613574871745	0	0	0.000646029947996263	0	0.652801192887505	0.795627696249155
MB-0343	0.0169470486490468	0.0560868297996063	0.00965489308482664	0.0684208349915311	0	0.116010160796579	0	0.0985099523155895	0	0.0731439301827177	0	0.0272058763600053	0.048263711705717	0	0.0899298909553506	0.190509239817284	0.0218219987863348	0	0.0769468586871916	0.10654877386822	0	0	0	0.467739568614337	0.88427704912377
MB-0344	0.0221574853008557	0.063474200674918	0.0160878005396849	0.167779693083387	0	0.0430676073653037	0	0.0764096952675094	0.00108057411285747	0.17683082009742	0	0.0648854293883392	0.0338286700341791	0	0.0874627427110321	0.144134231532121	0.0159521218105901	0	0.0868489280818019	0	0	0	0	0.601045826183354	0.80905924742233
MB-0356	0.00744919826505742	0.0449558659233503	0.0104145019290539	0.189996884892941	0	0.0575101508042822	0.00322743743439143	0.114638553762124	0	0.0575061948072926	0	0.069249915690651	0.0267570958747827	0.0295264786865732	0.088592798219045	0.149710856731555	0.0198484318021005	0	0.130615635176799	0	0	0	0	0.648388580991644	0.790700377297084
MB-0362	0.0133444902468703	0.0510665513987736	0.00351964340706442	0.0720772941345922	0	0.0343657749775859	0	0.0997727695838278	0	0.0301038100879438	0	0.071784986958869	0.0383415013945213	0.00186663322215541	0.0408541903195418	0.210765764743299	0.00329136879753003	0.00332386124965737	0.212302011743756	0.100062259140645	0	0.013157088593368	0	0.710462083699687	0.7483684416257
MB-0368	0.0149758153510871	0.0506210047983424	0.0489259019094916	0.105152252574473	0	0.0324580504879899	0.0142509769047081	0.13881708394217	0.0219848540147388	0.0515662034854701	0	0.0649814164182349	0.0451898827370177	0.0135566373560491	0.0894914704788894	0.181500997904663	0.0146419488721364	0.0020355075953433	0	0.105146929462886	0	0.00470306570630858	0	0.5191693133123	0.858599330032334
MB-0375	0.0166231638340228	0.0555016558703689	0.00889767560287103	0.229095721770002	0	0.0309982011454012	0.0862599076033826	0.0978492301996823	0	0.0206827038035108	0	0.0484573961960915	0.0282163072732605	0.104167301693031	0.0949560042730151	0.121431400370702	0.0122380707680994	0	0.0446252595965589	0	0	0	0	0.639140092361546	0.796901090164489
MB-0377	0.0288351826201449	0.0377494022663163	0.0425160719745825	0.1289576342983	0	0.099021893877845	0.0448479752703698	0.0583593887856818	0	0.052441522328094	0	0.0214126751249804	0.142672510126322	0.016209995403359	0.0680895698480835	0.119839675525705	0.00745246199100146	0.0111136176886113	0.0827597102143966	0.0377207126562073	0	0	0	0.569149876877821	0.840684113834874
MB-0380	0	0.0346967652214677	0.101109061219025	0.121565286015281	0.0129144562071045	0	0.0289429989579305	0.0536919637186813	0.00958275677834191	0.0476146767976618	0	0.0282658804925009	0	0.15154592078915	0.138353576777139	0.191025052211736	0.0215093414562924	0	0.0486672722593953	0.0105149910982921	0	0	0	0.742298630844576	0.733702935972069
MB-0393	0.0186028058937489	0.0546553788629982	0.00658835313452265	0.110761658134618	0.0485869889662886	0.156948285735024	0.0638986117637321	0.0539544514147392	0	0.0344373485253961	0	0.0394540824260333	0.0721415055845043	0.0486248517652891	0.0759899253859554	0.134617318785477	0.00592546263364202	0.0142174655558189	0.0473835962201979	0.0132119092120142	0	0	0	0.649467621407203	0.797328159810519
